date,state,district,pincode,age_0_5,age_5_17,age_18_greater
02-09-2025,Jammu & Kashmir,Baramula,193101,3,0,0
04-09-2025,Jammu & Kashmir,Jammu,180002,0,1,0
09-09-2025,Jammu & Kashmir,Jammu,181102,1,0,0
12-09-2025,Jammu & Kashmir,Jammu,180010,1,0,0
19-09-2025,Jammu & Kashmir,Kupwara,193224,1,1,0
23-09-2025,Jammu & Kashmir,Jammu,180005,1,1,0
26-09-2025,Jammu & Kashmir,Jammu,180004,0,1,0
13-10-2025,Jammu & Kashmir,Jammu,180001,1,0,0
15-10-2025,Jammu & Kashmir,Baramula,193101,1,0,0
15-10-2025,Jammu & Kashmir,Jammu,181201,1,0,0
16-10-2025,Jammu & Kashmir,Jammu,180002,1,0,0
16-10-2025,Jammu & Kashmir,Pulwama,192301,1,0,0
04-09-2025,Jammu & Kashmir,Baramula,193101,1,0,0
09-09-2025,Jammu & Kashmir,Jammu,180003,1,0,0
12-09-2025,Jammu & Kashmir,Jammu,181206,1,0,0
13-09-2025,Jammu & Kashmir,Baramula,193101,2,0,0
20-09-2025,Jammu & Kashmir,Jammu,181102,1,0,0
27-09-2025,Jammu & Kashmir,Baramula,193101,1,0,0
13-10-2025,Jammu & Kashmir,Baramula,193101,1,0,0
15-10-2025,Jammu & Kashmir,Jammu,181102,1,0,0
17-10-2025,Jammu & Kashmir,Jammu,180013,1,0,0
17-10-2025,Jammu & Kashmir,Kargil,194103,1,0,0
06-09-2025,Jammu & Kashmir,Baramula,193101,2,0,0
10-09-2025,Jammu & Kashmir,Anantnag,192211,0,1,0
09-09-2025,Jammu & Kashmir,Jammu,180001,1,0,0
13-09-2025,Jammu & Kashmir,Kathua,184101,1,0,0
16-09-2025,Jammu & Kashmir,Anantnag,192124,1,0,0
22-09-2025,Jammu & Kashmir,Jammu,180002,1,0,0
16-10-2025,Jammu & Kashmir,Jammu,180007,1,0,0
01-09-2025,Jammu & Kashmir,Kargil,194103,1,0,0
06-09-2025,Jammu & Kashmir,Baramula,193122,1,0,0
06-09-2025,Jammu & Kashmir,Srinagar,191202,0,1,0
10-09-2025,Jammu & Kashmir,Jammu,181206,1,0,0
13-09-2025,Jammu & Kashmir,Baramula,193103,1,0,0
16-09-2025,Jammu & Kashmir,Baramula,193101,2,0,0
17-09-2025,Jammu & Kashmir,Udhampur,184205,1,0,0
19-09-2025,Jammu & Kashmir,Jammu,180004,0,1,0
22-09-2025,Jammu & Kashmir,Jammu,180003,1,0,0
23-09-2025,Jammu & Kashmir,Kathua,184204,1,0,0
25-09-2025,Jammu & Kashmir,Jammu,181201,1,0,0
26-09-2025,Jammu & Kashmir,Baramula,193101,0,1,0
28-09-2025,Jammu & Kashmir,Jammu,181221,1,0,0
13-10-2025,Jammu & Kashmir,Kupwara,193222,1,0,0
17-10-2025,Jammu & Kashmir,Bandipur,193502,1,0,0
17-10-2025,Jammu & Kashmir,Jammu,180001,1,0,0
04-09-2025,Jammu & Kashmir,Baramula,193301,1,0,0
11-09-2025,Jammu & Kashmir,Baramula,193101,1,0,0
17-09-2025,Jammu & Kashmir,Baramula,193101,1,0,0
17-09-2025,Jammu & Kashmir,Jammu,180001,1,0,0
21-09-2025,Jammu & Kashmir,Jammu,180002,1,0,0
28-09-2025,Jammu & Kashmir,Jammu,180002,1,0,0
