date,state,district,pincode,age_0_5,age_5_17,age_18_greater
08-09-2025,Dadra & Nagar Haveli,Dadra & Nagar Haveli,396230,1,0,0
09-09-2025,Dadra & Nagar Haveli,Dadra & Nagar Haveli,396230,1,0,0
13-09-2025,Dadra & Nagar Haveli,Dadra & Nagar Haveli,396230,1,0,0
16-09-2025,Dadra & Nagar Haveli,Dadra & Nagar Haveli,396230,1,0,0
01-09-2025,Dadra & Nagar Haveli,Dadra & Nagar Haveli,396230,1,0,0
02-09-2025,Dadra & Nagar Haveli,Dadra & Nagar Haveli,396230,1,0,0
05-09-2025,Dadra & Nagar Haveli,Dadra & Nagar Haveli,396230,0,1,0
22-09-2025,Dadra & Nagar Haveli,Dadra & Nagar Haveli,396230,1,0,0
03-09-2025,Dadra & Nagar Haveli,Dadra & Nagar Haveli,396230,1,0,0
10-09-2025,Dadra & Nagar Haveli,Dadra & Nagar Haveli,396230,1,0,0
06-09-2025,Dadra & Nagar Haveli,Dadra & Nagar Haveli,396230,0,1,0
15-10-2025,Dadra & Nagar Haveli,Dadra & Nagar Haveli,396230,1,0,0
