date,state,district,pincode,age_0_5,age_5_17,age_18_greater
03-09-2025,Lakshadweep,Lakshadweep,682559,1,0,0
10-09-2025,Lakshadweep,Lakshadweep,682555,1,0,0
10-09-2025,Lakshadweep,Lakshadweep,682559,1,0,0
13-09-2025,Lakshadweep,Lakshadweep,682555,1,0,0
12-09-2025,Lakshadweep,Lakshadweep,682559,1,0,0
15-09-2025,Lakshadweep,Lakshadweep,682555,1,0,0
16-09-2025,Lakshadweep,Lakshadweep,682555,1,0,0
18-09-2025,Lakshadweep,Lakshadweep,682552,1,0,0
18-09-2025,Lakshadweep,Lakshadweep,682557,1,0,0
23-09-2025,Lakshadweep,Lakshadweep,682559,1,0,0
25-09-2025,Lakshadweep,Lakshadweep,682557,1,0,0
16-10-2025,Lakshadweep,Lakshadweep,682556,1,0,0
01-09-2025,Lakshadweep,Lakshadweep,682557,1,0,0
08-09-2025,Lakshadweep,Lakshadweep,682553,2,0,0
10-09-2025,Lakshadweep,Lakshadweep,682558,1,0,0
13-09-2025,Lakshadweep,Lakshadweep,682552,1,0,0
13-09-2025,Lakshadweep,Lakshadweep,682558,1,0,0
12-09-2025,Lakshadweep,Lakshadweep,682553,1,0,0
12-09-2025,Lakshadweep,Lakshadweep,682554,1,0,0
12-09-2025,Lakshadweep,Lakshadweep,682557,1,0,0
17-09-2025,Lakshadweep,Lakshadweep,682552,1,0,0
17-09-2025,Lakshadweep,Lakshadweep,682559,5,0,0
19-09-2025,Lakshadweep,Lakshadweep,682552,0,1,0
23-09-2025,Lakshadweep,Lakshadweep,682553,1,0,0
22-09-2025,Lakshadweep,Lakshadweep,682552,1,0,0
22-09-2025,Lakshadweep,Lakshadweep,682553,1,0,0
17-10-2025,Lakshadweep,Lakshadweep,682559,3,0,0
03-09-2025,Lakshadweep,Lakshadweep,682552,1,0,0
09-09-2025,Lakshadweep,Lakshadweep,682557,1,0,0
11-09-2025,Lakshadweep,Lakshadweep,682552,1,0,0
11-09-2025,Lakshadweep,Lakshadweep,682555,1,1,0
15-09-2025,Lakshadweep,Lakshadweep,682551,1,0,0
22-09-2025,Lakshadweep,Lakshadweep,682557,3,0,0
24-09-2025,Lakshadweep,Lakshadweep,682559,1,0,0
13-10-2025,Lakshadweep,Lakshadweep,682557,1,0,0
17-10-2025,Lakshadweep,Lakshadweep,682551,2,0,0
02-09-2025,Lakshadweep,Lakshadweep,682558,1,0,0
03-09-2025,Lakshadweep,Lakshadweep,682554,1,0,0
06-09-2025,Lakshadweep,Lakshadweep,682551,1,0,0
08-09-2025,Lakshadweep,Lakshadweep,682555,1,0,0
09-09-2025,Lakshadweep,Lakshadweep,682551,1,0,0
16-09-2025,Lakshadweep,Lakshadweep,682551,1,0,0
23-09-2025,Lakshadweep,Lakshadweep,682552,1,0,0
25-09-2025,Lakshadweep,Lakshadweep,682559,1,0,0
15-10-2025,Lakshadweep,Lakshadweep,682558,0,1,0
17-10-2025,Lakshadweep,Lakshadweep,682553,4,0,0
04-09-2025,Lakshadweep,Lakshadweep,682558,2,0,0
06-09-2025,Lakshadweep,Lakshadweep,682558,0,1,0
09-09-2025,Lakshadweep,Lakshadweep,682558,1,0,0
11-09-2025,Lakshadweep,Lakshadweep,682551,1,0,0
11-09-2025,Lakshadweep,Lakshadweep,682553,2,0,0
11-09-2025,Lakshadweep,Lakshadweep,682558,1,0,0
15-09-2025,Lakshadweep,Lakshadweep,682552,1,0,0
15-09-2025,Lakshadweep,Lakshadweep,682553,1,0,0
20-09-2025,Lakshadweep,Lakshadweep,682551,1,0,0
19-09-2025,Lakshadweep,Lakshadweep,682553,1,0,0
18-09-2025,Lakshadweep,Lakshadweep,682555,1,1,0
18-09-2025,Lakshadweep,Lakshadweep,682559,2,0,0
16-10-2025,Lakshadweep,Lakshadweep,682557,2,0,0
17-10-2025,Lakshadweep,Lakshadweep,682557,1,0,0
