date,state,district,pincode,age_0_5,age_5_17,age_18_greater
08-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,13,0,1
09-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,18,1,0
11-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,5,0,0
18-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,0,1,0
18-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,3,0,0
20-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,1,0,0
19-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,3,0,0
23-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,10,1,0
21-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,1,0,0
24-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,3,0,0
29-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,2,0,0
13-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,7,1,0
13-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,3,0,0
02-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,10,3,0
04-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,1,0,0
05-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,1,0,0
09-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,1,0,0
10-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,11,3,0
10-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,0,1,0
11-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,5,0,0
14-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,2,1,0
15-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,1,0,0
13-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,1,0,0
13-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,9,0,0
13-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,1,0,0
16-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,2,0,0
22-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,9,0,0
24-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,4,1,0
26-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,10,0,0
29-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,0,1,0
13-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,1,1,0
15-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,14,0,0
17-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,1,0,0
01-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,1,0,0
03-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,20,0,0
03-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,1,0,0
02-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,3,0,0
09-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,2,0,0
09-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,3,0,0
12-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,1,0,0
12-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,11,2,0
12-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,1,0,0
16-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,9,1,0
16-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,2,0,0
18-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,15,3,0
19-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,0,1,0
20-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,7,1,0
24-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,15,4,0
25-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,2,0,0
26-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,1,0,0
15-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,1,0,0
01-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,1,0,0
04-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,5,1,0
06-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,2,0,0
10-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,1,1,0
08-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,3,1,0
15-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,2,0,0
22-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,2,1,0
26-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,3,0,0
25-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,6,0,0
27-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,1,0,0
17-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,7,2,0
01-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,14,0,0
05-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,1,0,0
08-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,0,1,0
12-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,4,0,0
11-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,18,2,0
15-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,6,1,0
17-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,8,3,0
17-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,2,0,0
