date,state,district,pincode,age_0_5,age_5_17,age_18_greater
01-09-2025,Odisha,Angul,759022,2,0,0
01-09-2025,Odisha,Angul,759100,1,1,0
01-07-2025,Odisha,Khordha,751024,37,37,13
01-07-2025,Odisha,Nabarangpur,764074,327,103,12
03-09-2025,Odisha,Angul,759117,1,0,0
03-09-2025,Odisha,Angul,759129,4,0,0
03-09-2025,Odisha,Angul,759130,6,0,0
03-09-2025,Odisha,Balangir,767001,3,0,0
03-09-2025,Odisha,Balangir,767002,8,0,0
03-09-2025,Odisha,Balangir,767035,6,2,0
03-09-2025,Odisha,Balangir,767040,14,5,0
03-09-2025,Odisha,Baleshwar,756029,1,0,0
03-09-2025,Odisha,Baleswar,756002,2,0,0
03-09-2025,Odisha,Baleswar,756019,5,0,0
03-09-2025,Odisha,Baleswar,756023,1,1,0
03-09-2025,Odisha,Baleswar,756028,1,0,0
03-09-2025,Odisha,Baleswar,756030,1,0,0
03-09-2025,Odisha,Baleswar,756040,5,0,0
03-09-2025,Odisha,Baleswar,756041,0,1,0
03-09-2025,Odisha,Baleswar,756049,1,0,0
03-09-2025,Odisha,Bargarh,768040,1,0,0
03-09-2025,Odisha,Bargarh,768049,1,0,0
03-09-2025,Odisha,Bargarh,768050,3,0,0
03-09-2025,Odisha,Baudh,762030,1,0,0
03-09-2025,Odisha,Bhadrak,756119,2,2,0
03-09-2025,Odisha,Bhadrak,756123,0,1,0
03-09-2025,Odisha,Bhadrak,756125,10,1,0
03-09-2025,Odisha,Bhadrak,756163,0,1,0
03-09-2025,Odisha,Boudh,762013,1,1,0
03-09-2025,Odisha,Cuttack,753014,1,0,0
03-09-2025,Odisha,Cuttack,754008,2,0,0
03-09-2025,Odisha,Cuttack,754029,1,0,0
03-09-2025,Odisha,Cuttack,754100,1,0,0
03-09-2025,Odisha,Cuttack,754131,1,0,0
03-09-2025,Odisha,Cuttack,754134,1,0,0
03-09-2025,Odisha,Cuttack,754200,4,1,0
03-09-2025,Odisha,Cuttack,754207,1,0,0
03-09-2025,Odisha,Cuttack,754290,1,0,0
03-09-2025,Odisha,Debagarh,768108,5,1,0
03-09-2025,Odisha,Debagarh,768110,1,0,0
03-09-2025,Odisha,Debagarh,768121,4,0,0
03-09-2025,Odisha,Gajapati,761207,5,0,0
03-09-2025,Odisha,Gajapati,761208,0,1,0
03-09-2025,Odisha,Gajapati,761212,1,1,0
03-09-2025,Odisha,Ganjam,760001,1,0,0
03-09-2025,Odisha,Ganjam,761001,2,0,0
03-09-2025,Odisha,Ganjam,761004,1,0,0
03-09-2025,Odisha,Ganjam,761018,3,0,0
03-09-2025,Odisha,Ganjam,761027,1,0,0
03-09-2025,Odisha,Ganjam,761055,1,0,0
03-09-2025,Odisha,Ganjam,761101,1,2,0
03-09-2025,Odisha,Ganjam,761103,0,1,0
03-09-2025,Odisha,Ganjam,761107,4,0,0
03-09-2025,Odisha,Ganjam,761116,1,0,0
03-09-2025,Odisha,Ganjam,761132,2,1,0
03-09-2025,Odisha,Ganjam,761151,1,1,0
03-09-2025,Odisha,JAJPUR,754214,0,1,0
03-09-2025,Odisha,JAJPUR,755003,1,0,0
03-09-2025,Odisha,Jagatsinghapur,754104,1,0,0
03-09-2025,Odisha,Jagatsinghapur,754106,1,0,0
03-09-2025,Odisha,Jagatsinghapur,754138,1,0,0
03-09-2025,Odisha,Jagatsinghpur,754108,1,1,0
03-09-2025,Odisha,Jagatsinghpur,754110,1,0,0
03-09-2025,Odisha,Jagatsinghpur,754130,1,0,0
