date,state,district,pincode,age_0_5,age_5_17,age_18_greater
16-10-2025,Ladakh,Kargil,194102,0,1,0
17-10-2025,Ladakh,Kargil,194105,1,3,0
01-09-2025,Ladakh,Kargil,194105,1,1,0
01-09-2025,Ladakh,Kargil,194301,0,3,0
04-09-2025,Ladakh,Leh,194101,1,0,2
04-09-2025,Ladakh,Leh,194401,1,0,0
05-09-2025,Ladakh,Leh,194101,0,0,2
08-09-2025,Ladakh,Kargil,194102,2,0,0
08-09-2025,Ladakh,Leh,194101,3,2,0
10-09-2025,Ladakh,Kargil,194105,13,0,0
10-09-2025,Ladakh,Leh,194401,1,0,0
13-09-2025,Ladakh,Leh,194106,1,0,0
16-09-2025,Ladakh,Kargil,194103,0,3,0
17-09-2025,Ladakh,Kargil,194103,1,0,0
17-09-2025,Ladakh,Kargil,194301,0,2,0
20-09-2025,Ladakh,Kargil,194103,2,1,0
20-09-2025,Ladakh,Kargil,194105,1,0,0
18-09-2025,Ladakh,Kargil,194102,1,0,0
19-09-2025,Ladakh,Leh,194401,1,0,0
23-09-2025,Ladakh,Leh,194101,1,0,0
22-09-2025,Ladakh,Leh,194101,1,0,0
13-10-2025,Ladakh,Kargil,194105,0,3,0
15-10-2025,Ladakh,Kargil,194109,2,0,0
15-10-2025,Ladakh,Kargil,194301,0,0,1
17-10-2025,Ladakh,Kargil,194403,0,1,0
17-10-2025,Ladakh,Leh,194404,2,0,0
